FEBRUARY 6|Our righteous Father John of Lycus in Egypt.|0
FEBRUARY 6|Our righteous Father James of Cyrrhus in Syria.|0
FEBRUARY 6|The Holy Martyrs Dorothea, Christina, Callista, and|0
FEBRUARY 6|Theophilus of Caesarea in Cappadocia.|0
FEBRUARY 6|Our righteous Father Mel, Bishop of Ardagh in Ireland.|0
FEBRUARY 6|Saint Vedast, Bishop of Arras in France.|0
FEBRUARY 6|Our Father among the Saints Amandus, Bishop of Maestricht and Enlightener of Flanders.|0
FEBRUARY 6|Our righteous Father Arsenius of Iqalto in Georgia.|0
FEBRUARY 6|Our righteous Mother Dorothea of Kashin.|0
FEBRUARY 7|Our righteous Father Parthenius, Bishop of Lampsacus.|1
FEBRUARY 7|Our righteous Father Luke of Mount Stirion.|0
FEBRUARY 7|The Holy 1,003 Martyrs beheaded in Nicomedia, servants of the four body-guards who beheaded Saint Peter of Alexandria.|0
FEBRUARY 7|The Holy Six Martyrs of Phrygia.|0
FEBRUARY 7|Our righteous Father Peter of Monobatos.|0
FEBRUARY 7|The Holy MartyrTheopemptus and his brotherhood.|0
FEBRUARY 7|Our Father among the Saints Aprion, Bishop of Cyprus.|0
FEBRUARY 7|The Holy and glorious New Martyr George of Cydonia in Crete.|0
FEBRUARY 7|Saint Moses, Bishop and Enlightener of the Arabs.|0
FEBRUARY 7|The Holy Sovereign Richard of Wessex.|0
FEBRUARY 8|The Holy and glorious Great Martyr Theodore the Commander.|1
FEBRUARY 8|The Holy Prophet Zacharias.|0
FEBRUARY 8|The Holy Martyrs Nicephorus and Stephen.|0
FEBRUARY 8|The Holy Martyrs Martha and Mary the sisters, and righteous Lycarion the Child Martyr, of Egypt.|0
FEBRUARY 8|The Holy Martyrs Philadelphus and Polycarp.|0
FEBRUARY 8|Our righteous Father Macarius, Bishop of Paphos.|0
FEBRUARY 8|The Holy Martyr Pergetus.|0
FEBRUARY 8|Our righteous Mother Elfleda, Abbess of Whitby.|0
FEBRUARY 8|Our Father among the Saints Sabbas the Second, Archbishop of Serbia.|0
FEBRUARY 8|The Holy New Hieromartyrs Theodore, Priest of Golyshmankovskoe, and Theodore, Archbishop of Volokolamsk.|0
FEBRUARY 9|The Holy Martyr Nicephorus of Antioch.|1
FEBRUARY 9|Our righteous Father Romanus of Cilicia, the Wonderworker.|0
FEBRUARY 9|The Holy Hieromartyrs Marcellus, Bishop of Sicily; Philagrius, Bishop of Cyprus; and Pancratius, Bishop of Tauromenium.|0
FEBRUARY 9|The Holy Hieromartyr Peter of Damascus.|0
FEBRUARY 9|The Holy Virgin Martyr Apollonia of Alexandria, the Deaconess.|0
FEBRUARY 9|Our righteous Father Pancratius of the Kiev Caves.|0
FEBRUARY 9|Our righteous Fathers Nicephorus and Gennadius of Vazhezersk.|0
FEBRUARY 9|Our Father among the Saints Innocent, Bishop and Wonderworker of Irkutsk, the recovery of whose Holy relics we commemorate.|0
FEBRUARY 10|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, whose Synaxis at Areobindus we celebrate.|1
FEBRUARY 10|The Holy Hieromartyr Haralampus of Magnesia.|0
FEBRUARY 10|The Holy Martyrs Baptus and Porphyrius, the former torturers of Saint Haralampus, and the Three Holy Women who believed through him.|0
FEBRUARY 10|The Holy Martyrs and Virgins Ennatha, Valentina, and Paul in Caesarea of Palestine.|0
FEBRUARY 10|Our Father among the Saints Anastasi us, Archbishop of Jerusalem.|0
FEBRUARY 10|Our righteous Father Zeno the Imperial Courier, from Caesarea in Cappadocia, who led the asceticallife in Antioch.|0
FEBRUARY 10|The Holy Virgin Martyr Soteris of Rome.|0
FEBRUARY 10|Our righteous Mother Scholastica, sister of Saint Benedict.|0
FEBRUARY 10|Our Fathers among the Saints Joachim, Luke, Germanus, Arcadius, Gregory, Martyrius, Anthony, Basil, and Symeon, Archpastors ofNovgorod.|0
FEBRUARY 10|Our righteous Mother Anna, Princess ofNovgorod.|0
FEBRUARY 10|Our righteous Father Prochorus of the Kiev Caves.|0
FEBRUARY 10|Our righteous Father Longinus of Koryazhema.|0
FEBRUARY 11|Our Most Holy Lady,the Theotokos and Ever-virgin Mary, the Synaxis of whose Corfu Icon we celebrate.|1
FEBRUARY 11|The Holy Hieromartyr Blaise, Archbishop of Sebastia, and the Holy Two Children and Seven Women beheaded with him.|0
FEBRUARY 11|Saint Zacharias the Prophet, Father of the venerable Forerunner, the finding of whose Holy relics we commemorate.|0
FEBRUARY 11|The Holy Empress Theodora, who upheld Orthodoxy.|0
FEBRUARY 11|The Holy New Martyr George of Kratovo.|0
FEBRUARY 11|The Holy Hieromartyr Saturninus the Priest of Abitene in Northwestern Mrica, and those with him: his four children, Saturninus Junior and Felix the Readers, Mary the Consecrated Virgin, and Hilarion the Infant; Dathrus the Senator, Felix, Felix, Emeritus, Ampellius, Rogatianus, Quintus, Maximian, Thelica, Rogatianus, Rogatus, Januarius, Cassian, Victorian, Vincent, Cecilianus, Restituta, Prima, Eve, Rogatianus, Givalius, Rogatus, Pomponia, Secunda, Januaria, Saturnina, Martin, Datus, Felix, Margaret, Major, Honorata, Regiola, Victorinus, Pelusius, Faustus, Dacian, Matrona, Cecilia, Victoria, Heredina, Secunda, Matrona, and Januaria.|0
FEBRUARY 11|The Holy Hieromartyr Lucius, Bishop of Adrianople.|0
FEBRUARY 11|Saint Vsevolod, Prince of Pskov, who in Holy Baptism was renamed Gabriel.|0
FEBRUARY 11|Our righteous Father Demetrius of Priluki.|0
FEBRUARY 12|Our Father among the Saints Meletius, Archbishop of Antioch the Great.|1
FEBRUARY 12|Our righteous Mother Mary, who changed her name to Marinus; and her father, Saint Eugene.|0
FEBRUARY 12|Our righteous Father Anthony, Archbishop of Constantinople.|0
FEBRUARY 12|The Holy Martyrs Saturninus and Plotinus.|0
FEBRUARY 12|The Holy New Mart)T Christos the Gardener, in Constantinople.|0
FEBRUARY 12|Saint Prochorus and the Righteous Martyrs Luke and Nicholas, of the Georgian Monastery of the Cross in Jerusalem.|0
FEBRUARY 12|Our Father among the Saints Alexis the Wonderworker, Metropolitan of Moscow and all Russia.|0
FEBRUARY 12|The Holy New Hieromarcyr Alexis, Bishop of Voronezh.|0
FEBRUARY 13|Our righteous Father Martinian of Caesarea in Palestine.|1
FEBRUARY 13|The Holy Apostles and Martyrs Aquila and Priscilla, disciples of Saint Paul.|0
FEBRUARY 13|Our righteous Father Eulogius, Archbishop of Alexandria.|0
FEBRUARY 13|A Father and his Son, who were crucified.|0
FEBRUARY 13|Our righteous Father Symeon the Myrrh-streamer, Founder of Hilandar Monastery.|0
FEBRUARY 13|Saint Modomnoc, Bishop of Ossory in Ireland.|0
FEBRUARY 14|Our righteous Father Auxentius on the Mountain.|1
FEBRUARY 14|Our Father among the Saints Cyril, the Equal to the Apostles and Enlightener of the Slavs.|0
FEBRUARY 14|Our righteous Fathers Maron and A bra ames of Syria.|0
FEBRUARY 14|The Holy Hieromartyr Philemon, Bishop of Gaza.|0
FEBRUARY 14|The Holy New Martyr Nicholas of Corinth.|0
FEBRUARY 14|The Holy New Righteous Martyr Damian.|0
FEBRUARY 14|The Holy New Martyr George of Mytilene, the Tailor.|0
FEBRUARY 14|The Holy Hieromartyr Valentin us, Priest of Rome.|0
FEBRUARY 14|Our righteous Father Isaacius the Recluse of the Kiev Caves.|0
FEBRUARY 14|Saint Michael, Prince of Chernigov, and his Boyar Theodore, the recovery of whose Holy relics we commemorate.|0
FEBRUARY 15|The Holy Apostle Onesimus, disciple of Saint Paul.|1
FEBRUARY 15|The Holy Martyr Major of Gaza.|0
FEBRUARY 15|Our righteous Father Eusebius of Asicha near Cyrrhus in Syria.|0
FEBRUARY 15|The Holy Apostle and Evangelist John the Theologian, whose Synaxis at Deaconess we celebrate.|0
FEBRUARY 15|Our righteous Father Paphnutius the Recluse of the Kiev Caves.|0
FEBRUARY 15|The Holy New Hieromartyr Cornelius, Bishop of Tula, and the 13 Martyrs with him.|0
FEBRUARY 16|The Holy Martyrs Pamphilus, Valens, Paul, Seleucus, Porphyrius, Julian, and Theodulus, with Elias, Jeremias, Esaias, Samuel, and Daniel of Egypt, all of whom were martyred in Caesarea of Palestine.|1
FEBRUARY 16|The Holy Martyrs of Martyropolis in Persia, and our righteous Father Maruthas, Bishop of Martyropolis, who raised up the city named for the Martyrs.|0
FEBRUARY 16|Our righteous Father Flavian.|0
FEBRUARY 16|Our Father among the Saints Flavian the Confessor, Patriarch of Constantinople.|0
FEBRUARY 16|The Holy New Righteous Martyr Roman us of Carpenision.|0
FEBRUARY 17|The Holy Great MartyrTheodore the Tyro.|1
FEBRUARY 17|Saint Mariamne, sister of Saint Philip the Apostle.|0
FEBRUARY 17|Our righteous Father Auxibius, Bishop of Solon in Cyprus.|0
FEBRUARY 17|Our righteous FatherTheosterictus.|0
FEBRUARY 17|Saint Menas the Most Eloquent, the finding of whose Holy relics we commemorate.|0
FEBRUARY 17|The Sovereigns Marcian and Pulcheria of pious memory.|0
FEBRUARY 17|The Holy New Martyr Theodore the Byzantine.|0
FEBRUARY 17|Our righteous Father Fintan, Bishop of Clonenagh in Ireland.|0
FEBRUARY 17|Our righteous Father Theodore the Silent of the Kiev Caves.|0
FEBRUARY 17|Our righteous Fathers Theodosius and Romanus of Bulgaria.|0
FEBRUARY 17|The Holy Hieromartyr Hermogenes, Patriarch of Moscow and all Russia.|0
FEBRUARY 17|Our righteous Father Barnabas of the Gethsemane Chernigov Hermitage.|0
FEBRUARY 17|The Holy New Hieromartyr Theodore, Priest of Udobnaya.|0
FEBRUARY 17|Our righteous and God-bearing Father Nicholas Planas, Presbyter of Athens.|0
FEBRUARY 18|Our Father among the Saints Leo the Great, Pope of Rome.|1
FEBRUARY 18|The Holy Martyrs Leo and Paregorius of Patara in Lycia.|0
FEBRUARY 18|Our righteous Father Agapetus, Bishop of Sinaus, Confessor and Wonderworker, and the Holy Martyrs Victorinus, Dorotheus, Theodulus, and Agrippa.|0
FEBRUARY 18|The Holy Martyr Piulius.|0
FEBRUARY 18|Our righteous Father Cosmas ofYakhroma.|0
FEBRUARY 18|The Holy New Hieromartyrs Leo, Missionary of Voronezh, and Agapetus, Archbishop of Ekaterinoslav.|0
FEBRUARY 19|The Holy Apostles Archippus, Philemon, and Apphia.|1
FEBRUARY 19|The Holy Martyrs Maxim us, Theodotus, Hesychius, and Asclepiodote.|0
FEBRUARY 19|Our righteous Father Rabulas of Samosata.|0
FEBRUARY 19|Our righteous Fathers Eugene and Macarius, the Confessors.|0
FEBRUARY 19|Our righteous Father Conon of Cilicia, who lived in asceticism by the Jordan River.|0
FEBRUARY 19|The Righteous Martyr Philothei of Athens.|0
FEBRUARY 19|The Holy New Hieromartyr Nicetas of Epirus, who was martyred in Serrai of Macedonia.|0
FEBRUARY 20|Our righteous Father Leo the Wonderworker, Bishop of Catania in Sicily.|1
FEBRUARY 20|The Holy Martyr Sadoc the Bishop and the 128 with him in Persia.|0
FEBRUARY 20|Our righteous Father Bessarion the Great of Egypt.|0
FEBRUARY 20|Our Father among the Saints Agatho, Pope of Rome.|0
FEBRUARY 20|Our righteous Father Cindeus, Bishop of Pisidia.|0
FEBRUARY 20|Our righteous Father Plotinus.|0
FEBRUARY 20|Our righteous Father Agatho of the Kiev Caves.|0
FEBRUARY 20|The Righteous Martyr Cornelius, Abbot of the Pskov Caves, and his disciple, the Righteous Martyr Bassian of Murom.|0
FEBRUARY 21|Our most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Cucuzelis Icon we celebrate.|1
FEBRUARY 21|Our righteous Father Timothy of Symbola.|0
FEBRUARY 21|Our Father among the Saints Eustathius the Confessor, Patriarch of Antioch the Great.|0
FEBRUARY 21|Our Father among the Saints George, Bishop of Amastris.|0
FEBRUARY 21|Our Father among the Saints John Scholasticus, Patriarch of Constantinople.|0
FEBRUARY 21|Saint Zacharias, Patriarch of Jerusalem.|0
FEBRUARY 22|The Holy Martyrs in the Quarter of Eugenius, the finding of whose sacred relics we commemorate.|1
FEBRUARY 22|Our righteous Father Athanasius of Paulopetrion, the Confessor.|0
FEBRUARY 22|The Holy Martyrs Anthusa and her 12 servants.|0
FEBRUARY 22|The Holy Martyr Synetus.|0
FEBRUARY 22|Our righteous FathersThalassius and Limnaius of Syria.|0
FEBRUARY 22|The Holy HieromartyrTelesphorus, Bishop of Rome.|0
FEBRUARY 22|Our righteous Father Baradatus of Antioch.|0
FEBRUARY 22|Our Father among the Saints Blaise the Bishop.|0
FEBRUARY 22|The Holy Nine Martyred Children of Kola in Georgia:Guram, Adarnase, Bakar, Vache, Bardzim, Dachi, Juanshar, Ramaz, and Parsman.|0
FEBRUARY 22|The Holy New Hieromartyr Michael Lisitsyn of UstLabinskaya.|0
FEBRUARY 22|The Holy New Confessor Theoctiste of Voronezh, the Fool for Christ's sake.|0
FEBRUARY 23|The Holy Hieromartyr Polycarp, Bishop of Smyrna.|1
FEBRUARY 23|Our righteous Fathers John, Moses, Antioch us, and Antoninus, near Rama in Syria.|0
FEBRUARY 23|Saint Gorgonia, sister of Saint Gregory the Theologian.|0
FEBRUARY 23|The Holy Martyr Clement.|0
FEBRUARY 23|The Holy Martyr Thea.|0
FEBRUARY 23|Our righteous Fathers Zebinas, Polychronius, Moses, and Damian, near Cyrrhus in Syria.|0
FEBRUARY 23|Our Righteous Father Damian of Esphigmenou on Mount Athos.|0
FEBRUARY 23|The Holy Virgin Martyr Martha of Astorga in Spain.|0
FEBRUARY 23|Our righteous Father Alexander, Founder of the Monastery of the Unsleeping.|0
FEBRUARY 23|Our righteous Mother Ercongata of Kent, Nun of Faremoutiers in Gaul.|0
FEBRUARY 23|Our righteous Father Boisil, Abbot of Melrose, instructor of Saint Cuthbert of Lindisfarne.|0
FEBRUARY 23|Our righteous Mother Milburga, Abbess of Wenlock in Shropshire.|0
FEBRUARY 23|Our righteous Father Moses of Belozersk.|0
FEBRUARY 23|Our righteous Father Polycarp of Bryansk.|0
FEBRUARY 24|The Holy Prophet, Forerunner, and Baptist John, the First and Second Findings of whose Venerable Head we commemorate.|1
FEBRUARY 24|The Holy Martyrs Montanus, Lucius, Flavian, Julian, Victoricus, and Renus, clergy under Saint Cyprian of Carthage; Donatianus and Primolus; Quartillosa with her husband and son; and Victor the Presbyter.|0
FEBRUARY 24|The Holy King Ethelbert of Kent.|0
FEBRUARY 24|Our righteous Father Erasmus of the Kiev Caves.|0
FEBRUARY 24|The blessed Romanus, Prince ofUglich, the recovery of whose Holy relics we commemorate.|0
FEBRUARY 25|Our Father among the Saints Tarasius the Confessor, Archbishop of Constantinople.|1
FEBRUARY 25|The Holy Martyr Alexander of Puteoli.|0
FEBRUARY 25|The Holy Hieromartyr Reginus, Bishop of Scopelus.|0
FEBRUARY 25|The Holy Martyr Anthony.|0
FEBRUARY 25|Saint Theodore, the Fool for Christ's sake.|0
FEBRUARY 25|The Holy Hieromartyr Marcellus of Cyprus, Bishop of Apamea in Syria.|0
FEBRUARY 25|Saint Walburga, Abbess of Heidenheim in Bavaria, daughter of Saint Richard, King of Wessex.|0
FEBRUARY 26|Our righteous Father Porphyrius, Bishop of Gaza.|1
FEBRUARY 26|The Holy Martyr Photine the Samaritan Woman, with whom Christ spake at the well; and those with her: her sisters Photo, Photis, Paraskeve, Kyriake, and Anatole; her sons Joses and Photinus; Sebastian the Duke; and Theocletus the former sorcerer.|0
FEBRUARY 26|The Holy Martyr Christodulus.|0
FEBRUARY 26|The Holy New Martyr John the Craftsman of Constantinople.|0
FEBRUARY 26|Our righteous Father Sebastian of Poshekhonye.|0
FEBRUARY 27|Our righteous Father Procopius of Decapolis, the Confessor.|1
FEBRUARY 27|The Holy Martyr Gelasius.|0
FEBRUARY 27|Our righteous FatherThalleleus of Syria.|0
FEBRUARY 27|Our righteous Father Stephen, who founded the home for the aged in Armatius.|0
FEBRUARY 27|The Holy Martyr Nesius.|0
FEBRUARY 27|Our righteous Fathers Asclepius and James of Syria.|0
FEBRUARY 27|Our righteous Father Timothy of Caesarea.|0
FEBRUARY 27|Our Father among the Saints Leander, Bishop of Seville.|0
FEBRUARY 27|Our righteous Fathers Titus the Presbyter and Titus the former soldier of the Kiev Caves.|0
FEBRUARY 28|Our righteous Father Basil the Confessor, fellow ascetic of Saint Procopius of Decapolis.|1
FEBRUARY 28|The Holy Hieromartyr Proterius, Archbishop of Alexandria.|0
FEBRUARY 28|The Holy Martyred Bishop Nestor of Perga in Pamphylia.|0
FEBRUARY 28|Our righteous Niothers Kyra and Marana of Beroea in Syria.|0
FEBRUARY 28|The Holy Six Martyrs of Egypt.|0
FEBRUARY 28|The Holy Apostles Nymphas and Eubulus.|0
FEBRUARY 28|Our righteous Father Barsus, Bishop of Damascus.|0
FEBRUARY 28|The Holy Martyr Abircius.|0
FEBRUARY 28|The Holy New Martyr Kyranna the Most Chaste of Thessalonica.|0
FEBRUARY 28|Our righteous Father Romanus, Abbot of Condat in the Jura Mountains in Gaul.|0
FEBRUARY 28|Our righteous Father Nicholas, the Fool for Christ's sake of Pskov.|0
FEBRUARY 29|Our righteous Fathers John Cassian, the Confessor, and Germanus of Dacia Pontica, his fellow ascetic.|1
FEBRUARY 29|Our righteous Father Cassian the Recluse of the Kiev Caves.|0
MARCH 1|The Holy Righteous Martyr Eudocia the Samaritan.|1
MARCH 1|Our righteous Mother Domnina of Syria and those with her.|0
MARCH 1|The Holy Martyr Anton ina of Nicaea.|0
MARCH 1|The Holy Martyrs Marcellus and Anthony.|0
MARCH 1|The Holy Martyrs Sylvester and Sophronius.|0
MARCH 1|The Holy Martyr Nestorianus.|0
MARCH 1|The Holy Martyrs Charisius, Nicephorus, and Agapius.|0
MARCH 1|Our righteous Father Agapius of Vatopedi Monastery, who was taken captive by Saracens and converted them.|0
MARCH 1|Our righteous Father David, Bishop of Menevia in Wales.|0
MARCH 1|Our righteous Father Martyrius of Zelenets.|0
MARCH 1|The Holy New Righteous Martyr Antonina, Abbess of Kizlyar in the Caucasus.|0
MARCH 2|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Reigning Icon of Kolomenskoe we celebrate.|1
MARCH 2|The Holy Martyr Hesychius the Senator.|0
MARCH 2|The Holy Hieromartyr Theodotus, Bishop of Cyrene in Cyprus.|0
MARCH 2|The Holy Martyr Quintus the Wonderworker of Phrygia.|0
MARCH 2|The Holy Martyrs Nestor the Bishop and Tribimius the Deacon of Perga in Pamphylia.|0
MARCH 2|The Holy Martyr Troadius and those with him at Neocaesarea in Pontus.|0
MARCH 2|The Holy Virgin Martyr Euthalia of Sicily.|0
MARCH 2|The Holy Martyrs Andronicus and Athanasia.|0
MARCH 2|Our Father among the Saints Chad, Bishop of Lich-field.|0
MARCH 2|Our Father among the Saints Arsenius, Bishop of Tver.|0
MARCH 2|Our righteous Fathers Sabbas, Barsanuphius, Sabbatius, and Euphrosynus of Tver.|0
MARCH 3|The Holy Martyrs Eutropius, Cleonicus, and Basiliscusof Cappadocia.|1
MARCH 3|The Holy Hieromartyr Theodoretus, Presbyter of Antioch.|0
MARCH 3|Saints Zeno and Zoilus.|0
MARCH 3|Our righteous Mother Piamon the Virgin of Egypt.|0
MARCH 3|The Holy Martyrs Hemeterius and Chelidonius of Calahorra in Spain.|0
MARCH 3|Our righteous Father Caluppan of Auvergne in Gaul, the Recluse.|0
MARCH 4|Our righteous Father Gerasimus of the Jordan.|1
MARCH 4|The Holy Martyrs Paul and Juliana his sister of Ptolemais in Palestine; and Quadratus, Acacius, and Stratonicus, executioners who believed in Christ through them.|0
MARCH 4|Saint Gregory, Bishop of Constantia in Cyprus.|0
MARCH 4|Saint Gregory, Bishop of Assos in Anatolia.|0
MARCH 4|Saint Wenceslaus, Prince of Bohemia, the recovery of whose Holy relics we commemorate.|0
MARCH 4|Our righteous Father Gerasimus of Vologda.|0
MARCH 4|Saint Basil, Prince of Rostov.|0
MARCH 4|The Saints of Pskov martyred by the Latins: our righteous Fathers Joasaph of Snetogorye and Basil of Mirozh, the priests Joseph and Constantine, and those with them.|0
